#TimestampInMS,gt_lat,gt_long,phone_lat,phone_long
1.28989E+12,56.25714967,10.0690625,56.25686051,10.06888092
1.28989E+12,56.25714967,10.0690625,56.25692857,10.06901897
1.28989E+12,56.25714967,10.0690625,56.25692807,10.0690437
1.28989E+12,56.25714967,10.0690625,56.2569419,10.06905979
1.28989E+12,56.25714967,10.0690625,56.25695807,10.06905426
1.28989E+12,56.25714967,10.0690625,56.25697199,10.06906424
1.28989E+12,56.25714967,10.0690625,56.25698548,10.06905912
1.28989E+12,56.25714967,10.0690625,56.25699386,10.06905158
1.28989E+12,56.25714967,10.0690625,56.25700166,10.06904328
1.28989E+12,56.25714967,10.0690625,56.25700627,10.06903557
1.28989E+12,56.25714967,10.0690625,56.25701105,10.06903096
1.28989E+12,56.25714967,10.0690625,56.25701608,10.06902736
1.28989E+12,56.25714967,10.0690625,56.25702102,10.06902384
1.28989E+12,56.25714967,10.0690625,56.25702597,10.06902107
1.28989E+12,56.25714967,10.0690625,56.25702848,10.06901872
1.28989E+12,56.25714967,10.0690625,56.25702924,10.06901805
1.28989E+12,56.25714967,10.0690625,56.25703016,10.0690178
1.28989E+12,56.25714967,10.0690625,56.2570315,10.06901763
1.28989E+12,56.25714967,10.0690625,56.25703368,10.06901788
1.28989E+12,56.25714967,10.0690625,56.2570346,10.06901772
1.28989E+12,56.25714967,10.0690625,56.25703577,10.0690178
1.28989E+12,56.25714967,10.0690625,56.25703879,10.06901948
1.28989E+12,56.25714967,10.0690625,56.25703938,10.06901956
1.28989E+12,56.25714967,10.0690625,56.25704013,10.06901981
1.28989E+12,56.25714967,10.0690625,56.25704055,10.06902006
1.28989E+12,56.25714967,10.0690625,56.25704105,10.0690204
1.28989E+12,56.25714967,10.0690625,56.25704164,10.06902073
1.28989E+12,56.25714967,10.0690625,56.25704214,10.06902107
1.28989E+12,56.25714967,10.0690625,56.2570988,10.06897849
1.28989E+12,56.25714967,10.0690625,56.25710995,10.06912559
1.28989E+12,56.25714967,10.0690625,56.25717089,10.06908913
1.28989E+12,56.25714967,10.0690625,56.25708389,10.0690722
1.28989E+12,56.25714967,10.0690625,56.25713133,10.06903054
1.28989E+12,56.25714967,10.0690625,56.25704575,10.06861924
1.28989E+12,56.25714967,10.0690625,56.25708933,10.06926951
1.28989E+12,56.25714967,10.0690625,56.25708539,10.06922685
1.28989E+12,56.25714967,10.0690625,56.25692991,10.06896692
1.28989E+12,56.25714967,10.0690625,56.25665876,10.07491514
1.28989E+12,56.25714967,10.0690625,56.25705161,10.06924009
1.28989E+12,56.25714967,10.0690625,56.25732822,10.06881152
1.28989E+12,56.25714967,10.0690625,56.25696159,10.06927152
1.28989E+12,56.25714967,10.0690625,56.25709646,10.06918569
1.28989E+12,56.25714967,10.0690625,56.25684576,10.06950588
1.28989E+12,56.25714967,10.0690625,56.25726091,10.06902442
1.28989E+12,56.25714967,10.0690625,56.25707257,10.0692069
1.28989E+12,56.25714967,10.0690625,56.25705329,10.06913624
1.28989E+12,56.25714967,10.0690625,56.25716863,10.06908108
1.28989E+12,56.25714967,10.0690625,56.25709663,10.06929465
1.28989E+12,56.25714967,10.0690625,56.2570372,10.06918276
1.28989E+12,56.25714967,10.0690625,56.25702597,10.06909357
1.28989E+12,56.25714967,10.0690625,56.25713141,10.06897933
1.28989E+12,56.25714967,10.0690625,56.25706779,10.06909936
1.28989E+12,56.25714967,10.0690625,56.25707056,10.06906541
1.28989E+12,56.25714967,10.0690625,56.25715647,10.06901353
1.28989E+12,56.25714967,10.0690625,56.25708707,10.06880859
1.28989E+12,56.25714967,10.0690625,56.25667259,10.0691929
1.28989E+12,56.25714967,10.0690625,56.25728027,10.06892376
1.28989E+12,56.25714967,10.0690625,56.25684877,10.06928979
1.28989E+12,56.25714967,10.0690625,56.25703711,10.06867188
1.28989E+12,56.25714967,10.0690625,56.25709344,10.06895133
1.28989E+12,56.25714967,10.0690625,56.25706586,10.06900573
1.28989E+12,56.25714967,10.0690625,56.25693226,10.06909458
1.28989E+12,56.25714967,10.0690625,56.2568139,10.06905518
1.28989E+12,56.25714967,10.0690625,56.25689655,10.06890917
1.28989E+12,56.25714967,10.0690625,56.25663663,10.06967125
1.28989E+12,56.25714967,10.0690625,56.2569315,10.06882426
1.28989E+12,56.25714967,10.0690625,56.2570584,10.06935215
1.28989E+12,56.25714967,10.0690625,56.2571962,10.06889249
1.28989E+12,56.25714967,10.0690625,56.25708397,10.06898151
1.28989E+12,56.25714967,10.0690625,56.25700099,10.06954309
1.28989E+12,56.25714967,10.0690625,56.25704089,10.06938241
1.28989E+12,56.25714967,10.0690625,56.25689462,10.06938736
1.28989E+12,56.25714967,10.0690625,56.25710291,10.06944218
1.28989E+12,56.25714967,10.0690625,56.25709461,10.06910941
1.28989E+12,56.25714967,10.0690625,56.25708967,10.06937998
1.28989E+12,56.25714967,10.0690625,56.25688373,10.06888151
1.28989E+12,56.25714967,10.0690625,56.25710962,10.06917613
1.28989E+12,56.25714967,10.0690625,56.25713753,10.06883457
1.28989E+12,56.25714967,10.0690625,56.25692446,10.06890724
1.28989E+12,56.25714967,10.0690625,56.25708883,10.06930547
1.28989E+12,56.25714967,10.0690625,56.25699328,10.06886089
1.28989E+12,56.25714967,10.0690625,56.25702806,10.06900917
1.28989E+12,56.25714967,10.0690625,56.25710786,10.06860457
1.28989E+12,56.25714967,10.0690625,56.2570584,10.0689432
1.28989E+12,56.25714967,10.0690625,56.25716108,10.06872921
1.28989E+12,56.25714967,10.0690625,56.25709176,10.06866157
1.28989E+12,56.25714967,10.0690625,56.25696738,10.06952801
1.28989E+12,56.25714967,10.0690625,56.25700141,10.06943413
1.28989E+12,56.25714967,10.0690625,56.25694148,10.06953287
1.28989E+12,56.25714967,10.0690625,56.25707114,10.06946372
1.28989E+12,56.25714967,10.0690625,56.25708548,10.06909508
1.28989E+12,56.25714967,10.0690625,56.25712362,10.06897463
1.28989E+12,56.25714967,10.0690625,56.25705103,10.06901319
1.28989E+12,56.25714967,10.0690625,56.25704265,10.06886156
1.28989E+12,56.25714967,10.0690625,56.25713066,10.06898134
1.28989E+12,56.25714967,10.0690625,56.25722185,10.06836401
1.28989E+12,56.25714967,10.0690625,56.25709026,10.06861295
1.28989E+12,56.25714967,10.0690625,56.25696889,10.06928393
1.28989E+12,56.25714967,10.0690625,56.25711507,10.06918242
1.28989E+12,56.25714967,10.0690625,56.2570196,10.06905401
1.28989E+12,56.25714967,10.0690625,56.25709176,10.06874237
1.28989E+12,56.25714967,10.0690625,56.25700996,10.06888419
1.28989E+12,56.25714967,10.0690625,56.25704323,10.06913573
1.28989E+12,56.25714967,10.0690625,56.25703376,10.06890733
1.28989E+12,56.25714967,10.0690625,56.25701649,10.06910036
1.28989E+12,56.25714967,10.0690625,56.25708171,10.06918745
1.28989E+12,56.25714967,10.0690625,56.25710727,10.06891135
1.28989E+12,56.25714967,10.0690625,56.25714776,10.06906491
1.28989E+12,56.25714967,10.0690625,56.25711272,10.06921855
1.28989E+12,56.25714967,10.0690625,56.25715119,10.06895393
1.28989E+12,56.25714967,10.0690625,56.25737558,10.06881538
1.28989E+12,56.25714967,10.0690625,56.25691239,10.06925668
1.28989E+12,56.25714867,10.06906233,56.25711641,10.06894178
1.28989E+12,56.257149,10.06906,56.25710015,10.06912442
1.28989E+12,56.25715033,10.06905617,56.25707182,10.06927672
1.28989E+12,56.2571525,10.06905233,56.25704265,10.06921888
1.28989E+12,56.25715567,10.06904817,56.2594361,10.06585715
1.28989E+12,56.25716033,10.06904667,56.25725286,10.06856518
1.28989E+12,56.25716717,10.06904483,56.25733467,10.06880473
1.28989E+12,56.25716933,10.0690445,56.25721615,10.06886257
1.28989E+12,56.25716933,10.06904117,56.25712546,10.06890439
1.28989E+12,56.25717017,10.069037,56.25712018,10.06901881
1.28989E+12,56.25716967,10.06903383,56.25717961,10.06869535
1.28989E+12,56.25717033,10.069034,56.25702094,10.06902073
1.28989E+12,56.25716933,10.069035,56.25714532,10.06917563
1.28989E+12,56.2571675,10.0690335,56.25724339,10.06889719
1.28989E+12,56.2571645,10.06903367,56.25713753,10.06901587
1.28989E+12,56.25716133,10.06903517,56.25711942,10.06912911
1.28989E+12,56.2571585,10.06904033,56.25707575,10.06915803
1.28989E+12,56.25715633,10.06904667,56.2569486,10.06930103
1.28989E+12,56.25715583,10.06904967,56.2570698,10.06923682
1.28989E+12,56.25715617,10.06905,56.25697542,10.06930547
1.28989E+12,56.2571575,10.06905133,56.25717072,10.06887363
1.28989E+12,56.25715683,10.0690495,56.25696905,10.06921922
1.28989E+12,56.25715667,10.06904667,56.25691742,10.06907538
1.28989E+12,56.257159,10.0690495,56.2572439,10.06905225
1.28989E+12,56.25715617,10.0690595,56.25717114,10.06894094
1.28989E+12,56.25715333,10.06906433,56.25720031,10.06891018
1.28989E+12,56.257156,10.0690645,56.25719302,10.06882896
1.28989E+12,56.25715433,10.06905517,56.257133,10.06898964
1.28989E+12,56.25716617,10.06904417,56.25706897,10.06911671
1.28989E+12,56.25715433,10.06907683,56.25727751,10.06848278
1.28989E+12,56.25715967,10.06908967,56.25729779,10.06873667
1.28989E+12,56.25715233,10.06909783,56.25727265,10.06936858
1.28989E+12,56.257162,10.069078,56.25711188,10.06907144
1.28989E+12,56.2571675,10.06907183,56.25721489,10.06931997
1.28989E+12,56.25716617,10.06906583,56.25718757,10.06902082
1.28989E+12,56.25716483,10.069062,56.25715932,10.06887212
1.28989E+12,56.25716217,10.0690675,56.25703535,10.06911713
1.28989E+12,56.25716217,10.0690675,56.25458851,10.07402272
1.28989E+12,56.2571615,10.06906883,56.25701717,10.06949356
1.28989E+12,56.257163,10.069066,56.25716603,10.06889316
1.28989E+12,56.2571365,10.06913217,56.25705027,10.06889878
1.28989E+12,56.25708983,10.06927367,56.25703192,10.06942633
1.28989E+12,56.25708533,10.06956383,56.25695858,10.06954418
1.28989E+12,56.25710333,10.06999767,56.25710191,10.06997066
1.28989E+12,56.25712983,10.07046433,56.25698925,10.07041196
1.28989E+12,56.25699233,10.07070767,56.25712982,10.07060843
1.28989E+12,56.2566675,10.07075783,56.25655054,10.07042638
1.28989E+12,56.25630833,10.07078483,56.25622575,10.07058957
1.28989E+12,56.256031,10.07085617,56.25606959,10.07079074
1.28989E+12,56.25565933,10.07090133,56.25565385,10.07049151
1.28989E+12,56.25525117,10.07096783,56.2552884,10.07125342
1.28989E+12,56.2549455,10.07099767,56.25502638,10.07074104
1.28989E+12,56.254581,10.070874,56.25450545,10.07086442
1.28989E+12,56.25424883,10.07058367,56.25439003,10.07070843
1.28989E+12,56.25402133,10.0702095,56.2538763,10.07040224
1.28989E+12,56.25382133,10.06965,56.25401209,10.06982389
1.28989E+12,56.25371433,10.06913317,56.25376734,10.06927244
1.28989E+12,56.2536365,10.06869417,56.25337305,10.06767904
1.28989E+12,56.253615,10.06857183,56.25359618,10.06853098
1.28989E+12,56.25361867,10.0685745,56.2534443,10.06719138
1.28989E+12,56.253617,10.06857233,56.25377689,10.06881638
1.28989E+12,56.253587,10.068373,56.2535743,10.06831917
1.28989E+12,56.25346233,10.068123,56.25366164,10.06802631
1.28989E+12,56.2530875,10.06830133,56.25305068,10.06827064
1.28989E+12,56.252782,10.06852067,56.25276243,10.06869862
1.28989E+12,56.25239433,10.068742,56.25225868,10.06862117
1.28989E+12,56.25198933,10.068969,56.25205508,10.06893189
1.28989E+12,56.25152083,10.069233,56.2513427,10.06908217
1.28989E+12,56.25116833,10.0694355,56.25130557,10.06952608
1.28989E+12,56.25075683,10.06966883,56.25069252,10.06998381
1.28989E+12,56.25028917,10.06993333,56.25031315,10.07005967
1.28989E+12,56.2499375,10.07013283,56.24992641,10.07014156
1.28989E+12,56.24953283,10.07037233,56.24950715,10.07042604
1.28989E+12,56.24919167,10.0705355,56.2491873,10.07013176
1.28989E+12,56.2491695,10.07055567,56.249266,10.07045731
1.28989E+12,56.24917183,10.07056233,56.24914522,10.0704335
1.28989E+12,56.24917167,10.07057333,56.24934127,10.07047986
1.28989E+12,56.24904067,10.07064333,56.2490723,10.0705506
1.28989E+12,56.2487515,10.07079917,56.24882143,10.07087121
1.28989E+12,56.248505,10.070911,56.24810503,10.07045278
1.28989E+12,56.2482065,10.07110033,56.24828339,10.07081983
1.28989E+12,56.24796117,10.07132067,56.24769934,10.07073676
1.28989E+12,56.24766183,10.071566,56.2476571,10.07159741
1.28989E+12,56.247418,10.07179333,56.24735309,10.07207451
1.28989E+12,56.2471685,10.07206483,56.24712979,10.0720119
1.28989E+12,56.24692283,10.072363,56.24692192,10.0720471
1.28989E+12,56.24659367,10.07282,56.24666996,10.07242747
1.28989E+12,56.2464155,10.07310083,56.24644642,10.07297439
1.28989E+12,56.246079,10.073708,56.24609186,10.07416806
1.28989E+12,56.24587067,10.07410417,56.24586354,10.07401073
1.28989E+12,56.24557883,10.07464183,56.24548644,10.07460342
1.28989E+12,56.24533,10.075115,56.24536808,10.07496166
1.28989E+12,56.24508267,10.07558783,56.24520732,10.07546281
1.28989E+12,56.2448305,10.07606083,56.24474338,10.07574645
1.28989E+12,56.24449833,10.07668733,56.24454104,10.07667961
1.28989E+12,56.24432583,10.076966,56.24439553,10.0768553
1.28989E+12,56.24413317,10.07734017,56.24415774,10.07730146
1.28989E+12,56.24394983,10.07769733,56.24396948,10.07774965
1.28989E+12,56.243687,10.07819033,56.24368466,10.07807168
1.28989E+12,56.243489,10.07853133,56.24362004,10.07835557
1.28989E+12,56.24331367,10.07892917,56.24318577,10.07880878
1.28989E+12,56.24303933,10.079448,56.24294597,10.07959987
1.28989E+12,56.24284167,10.0798255,56.24271337,10.07997152
1.28989E+12,56.24261567,10.080256,56.24260952,10.08014972
1.28989E+12,56.24241617,10.08063567,56.24253064,10.08072706
1.28989E+12,56.24220217,10.0810335,56.24219612,10.08104071
1.28989E+12,56.242039,10.08133567,56.24221347,10.08125563
1.28989E+12,56.24188433,10.08162667,56.24188021,10.08181562
1.28989E+12,56.24161667,10.08213967,56.24154544,10.08217152
1.28989E+12,56.241408,10.08253233,56.24160729,10.08302362
1.28989E+12,56.2412315,10.0828645,56.24130848,10.0829745
1.28989E+12,56.24105683,10.08319733,56.24102199,10.08319117
1.28989E+12,56.24089333,10.08351533,56.24087539,10.08353559
1.28989E+12,56.24075783,10.08377317,56.24083901,10.08365654
1.28989E+12,56.24061317,10.08404867,56.24048596,10.08388461
1.28989E+12,56.24040867,10.0844295,56.24047054,10.08440429
1.28989E+12,56.24026767,10.0846975,56.24038823,10.08465273
1.28989E+12,56.2400365,10.08513983,56.24014088,10.08515028
1.28989E+12,56.2397985,10.08559817,56.23979144,10.08539335
1.28989E+12,56.23953867,10.086087,56.2393684,10.08587464
1.28989E+12,56.23933533,10.08647233,56.23930923,10.08645836
1.28989E+12,56.23909117,10.0869425,56.23905635,10.08680377
1.28989E+12,56.23890567,10.087289,56.23891494,10.08745086
1.28989E+12,56.238714,10.08765417,56.23882869,10.08779753
1.28989E+12,56.23850583,10.08805417,56.23852317,10.08818335
1.28989E+12,56.23823783,10.0885575,56.23814683,10.08852139
1.28989E+12,56.23797,10.08906517,56.23789227,10.08891677
1.28989E+12,56.23770867,10.08954683,56.23783393,10.08954021
1.28989E+12,56.23754983,10.089836,56.2375238,10.08971984
1.28989E+12,56.23738017,10.09016067,56.23731023,10.09006735
1.28989E+12,56.23722133,10.09045283,56.23735868,10.09066506
1.28989E+12,56.23706633,10.09076267,56.23708635,10.09113805
1.28989E+12,56.23688317,10.09111633,56.236725,10.09080647
1.28989E+12,56.23675333,10.091367,56.23676415,10.09122992
1.28989E+12,56.2365775,10.09169317,56.23643876,10.0913554
1.28989E+12,56.2364135,10.09201367,56.23625503,10.09186669
1.28989E+12,56.23624067,10.092323,56.23610986,10.09192042
1.28989E+12,56.23614783,10.09250767,56.2361407,10.09234957
1.28989E+12,56.23600183,10.0927845,56.23587039,10.09262106
1.28989E+12,56.23585383,10.093065,56.23560854,10.09251897
1.28989E+12,56.23570333,10.09335767,56.23565858,10.09334224
1.28989E+12,56.23557633,10.09359483,56.23522389,10.09342531
1.28989E+12,56.23540017,10.09391833,56.23543662,10.0938822
1.28989E+12,56.23525533,10.09420533,56.23545867,10.09434187
1.28989E+12,56.235128,10.094447,56.23504888,10.09445494
1.28989E+12,56.234973,10.094754,56.2350472,10.09463205
1.28989E+12,56.23487667,10.09497167,56.23478091,10.09498895
1.28989E+12,56.23473483,10.09530033,56.23466767,10.09544576
1.28989E+12,56.23462033,10.09558833,56.23463573,10.0957165
1.28989E+12,56.23450833,10.09590233,56.23441831,10.09584902
1.28989E+12,56.23440533,10.09621933,56.23422577,10.09600911
1.28989E+12,56.23429933,10.09656117,56.23430624,10.09663591
1.28989E+12,56.23418817,10.0969225,56.23413257,10.09665921
1.28989E+12,56.234076,10.0972925,56.23390701,10.09720621
1.28989E+12,56.23396683,10.09765717,56.23372387,10.09775548
1.28989E+12,56.2338125,10.098074,56.23379536,10.09795732
1.28989E+12,56.23368533,10.0984365,56.23360451,10.09829662
1.28989E+12,56.233617,10.09875683,56.23370182,10.09877774
1.28989E+12,56.23350533,10.099148,56.23346964,10.09936053
1.28989E+12,56.23334017,10.09969767,56.23328549,10.09967644
1.28989E+12,56.23321917,10.1000765,56.23311936,10.10021154
1.28989E+12,56.23310033,10.10045533,56.23311492,10.10038111
1.28989E+12,56.23298133,10.10083717,56.23300763,10.10071387
1.28989E+12,56.23283633,10.1012885,56.23285944,10.10117613
1.28989E+12,56.23266433,10.10173283,56.23280068,10.10172079
1.28989E+12,56.23254083,10.10204717,56.23242869,10.10172138
1.28989E+12,56.23242967,10.10242117,56.23253229,10.10239067
1.28989E+12,56.23230567,10.102807,56.23229383,10.10238858
1.28989E+12,56.23216417,10.10326317,56.23187348,10.10313197
1.28989E+12,56.23205433,10.1036195,56.23209325,10.1033877
1.28989E+12,56.23193533,10.104133,56.2319039,10.10403646
1.28989E+12,56.23184533,10.10445067,56.23180952,10.10450358
1.28989E+12,56.23176267,10.104785,56.23162445,10.10482452
1.28989E+12,56.23167,10.10511133,56.23162604,10.10506559
1.28989E+12,56.2315465,10.1055125,56.2316558,10.10544906
1.28989E+12,56.23144417,10.10582967,56.23147156,10.10570387
1.28989E+12,56.23135033,10.1061295,56.2314051,10.10606454
1.28989E+12,56.231259,10.10642633,56.23111936,10.10680307
1.28989E+12,56.23115167,10.106781,56.23096941,10.10650769
1.28989E+12,56.2310545,10.10707933,56.23103587,10.10723256
1.28989E+12,56.230972,10.10739367,56.23090093,10.10705671
1.28989E+12,56.23088217,10.10769733,56.23104702,10.10794049
1.28989E+12,56.230784,10.108,56.23085206,10.107841
1.28989E+12,56.2306855,10.10829917,56.2306788,10.10836412
1.28989E+12,56.23058867,10.108601,56.23060245,10.10867844
1.28989E+12,56.23049467,10.108908,56.23056096,10.10899041
1.28989E+12,56.23039617,10.10921083,56.23044009,10.10942015
1.28989E+12,56.230284,10.109588,56.23029852,10.10935494
1.28989E+12,56.23018683,10.10988983,56.23037161,10.10995902
1.28989E+12,56.23008833,10.11018033,56.23015888,10.10998761
1.28989E+12,56.2299895,10.11046967,56.22999534,10.11096787
1.28989E+12,56.22987483,10.11074767,56.22994757,10.11046252
1.28989E+12,56.22975183,10.111029,56.22973785,10.11103249
1.28989E+12,56.229623,10.11130783,56.22933544,10.11105957
1.28989E+12,56.22945633,10.111664,56.22929998,10.11135587
1.28989E+12,56.229309,10.11196517,56.2292735,10.11175392
1.28989E+12,56.229036,10.11249867,56.22920401,10.11292999
1.28989E+12,56.2289025,10.11279533,56.22892414,10.11255875
1.28989E+12,56.22871933,10.11316483,56.22855902,10.11260594
1.28989E+12,56.2285345,10.113551,56.22843187,10.11341455
